1559,1636,1550
1559,1636,1550
1560,1636,1550
1560,1636,1550
1561,1636,1550
1561,1636,1550
1562,1637,1550
1562,1637,1550
1562,1637,1550
1563,1637,1550
1563,1637,1550
1564,1637,1550
1564,1638,1550
1565,1638,1550
1565,1638,1550
1565,1638,1550
1566,1638,1550
1566,1638,1550
1567,1639,1550
1567,1639,1550
1568,1639,1550
1568,1639,1550
1568,1639,1550
1569,1640,1550
1569,1640,1550
1570,1640,1550
1570,1640,1550
1571,1640,1550
1571,1640,1550
1571,1641,1550
1572,1641,1550
1572,1641,1550
1573,1641,1550
1573,1641,1550
1574,1641,1550
1574,1642,1550
1575,1643,1550
1575,1643,1550
1576,1644,1550
1576,1645,1550
1577,1645,1550
1577,1646,1550
1578,1646,1550
1578,1647,1550
1579,1648,1550
1580,1648,1550
1580,1649,1550
1581,1649,1550
1581,1650,1550
1582,1651,1550
1582,1651,1550
1583,1652,1550
1583,1652,1550
1584,1653,1550
1585,1654,1550
1585,1654,1550
1586,1655,1550
1586,1656,1550
1587,1656,1550
1587,1657,1550
1588,1657,1550
1588,1658,1550
1589,1659,1550
1589,1659,1550
1590,1660,1550
1590,1661,1550
1591,1661,1550
1592,1662,1550
1592,1662,1550
1593,1663,1550
1593,1664,1550
1594,1664,1550
1594,1665,1550
1595,1665,1550
1595,1666,1550
1596,1667,1550
1596,1667,1550
1597,1668,1550
1597,1669,1550
1598,1669,1550
1599,1670,1550
1599,1671,1550
1600,1671,1550
1600,1672,1550
1601,1672,1550
1601,1673,1550
1602,1673,1550
1602,1674,1550
1602,1674,1550
1603,1674,1550
1603,1675,1550
1604,1675,1550
1604,1675,1550
1605,1676,1550
1605,1676,1550
1606,1677,1550
1606,1677,1550
1607,1677,1550
1607,1678,1550
1607,1678,1550
1608,1678,1550
1608,1679,1550
1609,1679,1550
1609,1680,1550
1610,1680,1550
1610,1680,1550
1611,1681,1550
1611,1681,1550
1611,1681,1550
1612,1682,1550
1612,1682,1550
1613,1683,1550
1613,1683,1550
1614,1683,1550
1614,1684,1550
1615,1684,1550
1615,1685,1550
1616,1685,1550
1616,1685,1550
1616,1686,1550
1617,1686,1550
1617,1686,1550
1618,1687,1550
1618,1687,1550
1619,1688,1550
1619,1688,1550
1620,1688,1550
1620,1689,1550
1620,1689,1550
1621,1690,1550
1621,1690,1550
1622,1690,1550
1622,1691,1550
1623,1691,1550
1623,1692,1550
1623,1692,1550
1624,1692,1550
1624,1692,1550
1625,1693,1550
1625,1693,1550
1625,1693,1550
1626,1694,1550
1626,1694,1550
1627,1694,1550
1627,1695,1550
1627,1695,1550
1628,1695,1550
1628,1696,1550
1629,1696,1550
1629,1696,1550
1629,1697,1550
1630,1697,1550
1630,1697,1550
1631,1698,1550
1631,1698,1550
1631,1698,1550
1632,1699,1550
1632,1699,1550
1633,1699,1550
1633,1700,1550
1633,1700,1550
1634,1700,1550
1634,1701,1550
1635,1701,1550
1635,1701,1550
1635,1701,1550
1636,1702,1550
1636,1702,1550
1637,1702,1550
1637,1703,1550
1637,1703,1550
1638,1703,1550
1638,1704,1550
1639,1704,1550
1639,1704,1550
1639,1705,1550
1640,1705,1550
1640,1705,1550
1640,1706,1550
1641,1706,1550
1641,1706,1550
1642,1707,1550
1642,1707,1550
1642,1707,1550
1643,1708,1550
1643,1708,1550
1644,1708,1550
1644,1708,1550
1645,1708,1550
1645,1708,1550
1646,1708,1550
1646,1708,1550
1647,1708,1550
1647,1708,1550
1648,1708,1550
1648,1708,1550
1649,1708,1550
1649,1708,1550
1650,1708,1550
1650,1708,1550
1651,1709,1550
1651,1709,1550
1652,1709,1550
1652,1709,1550
1653,1709,1550
1653,1709,1550
1654,1709,1550
1654,1709,1550
1655,1709,1550
1655,1709,1550
1656,1709,1550
1656,1709,1550
1657,1709,1550
1657,1709,1550
1658,1709,1550
1658,1709,1550
1659,1709,1550
1659,1709,1550
1660,1710,1550
1660,1710,1550
1661,1710,1550
1661,1710,1550
1662,1710,1550
1662,1710,1550
1663,1710,1550
1663,1710,1550
1664,1710,1550
1664,1710,1550
1664,1710,1550
1665,1710,1550
1665,1710,1550
1666,1710,1550
1666,1710,1550
1667,1711,1550
1667,1711,1550
1668,1711,1550
1668,1711,1550
1669,1711,1550
1669,1711,1550
1670,1711,1550
1670,1711,1550
1671,1711,1550
1671,1711,1550
1671,1711,1550
1672,1711,1550
1672,1711,1550
1673,1711,1550
1673,1711,1550
1674,1711,1550
1674,1711,1550
1675,1711,1550
1675,1711,1550
1675,1711,1550
1676,1711,1550
1676,1711,1550
1677,1711,1550
1677,1711,1550
1678,1711,1550
1678,1711,1550
1679,1711,1550
1679,1711,1550
1679,1711,1550
1680,1711,1550
1680,1711,1550
1681,1711,1550
1681,1711,1550
1682,1711,1550
1682,1711,1550
1683,1711,1550
1683,1711,1550
1683,1711,1550
1684,1711,1550
1684,1711,1550
1685,1711,1550
1685,1711,1550
1686,1711,1550
1686,1711,1550
1687,1711,1550
1687,1711,1550
1687,1711,1550
1688,1711,1550
1688,1711,1550
1689,1711,1550
1689,1711,1550
1690,1711,1550
1690,1711,1550
1690,1710,1550
1691,1710,1550
1691,1710,1550
1691,1710,1550
1692,1710,1550
1692,1709,1550
1692,1709,1550
1692,1709,1550
1693,1709,1550
1693,1709,1550
1693,1708,1550
1694,1708,1550
1694,1708,1550
1694,1708,1550
1695,1708,1550
1695,1707,1550
1695,1707,1550
1696,1707,1550
1696,1707,1550
1696,1707,1550
1696,1707,1550
1697,1706,1550
1697,1706,1550
1697,1706,1550
1698,1706,1550
1698,1706,1550
1698,1705,1550
1699,1705,1550
1699,1705,1550
1699,1705,1550
1700,1705,1550
1700,1704,1550
1700,1704,1550
1700,1704,1550
1701,1704,1550
1701,1704,1550
1701,1703,1550
1702,1703,1550
1702,1703,1550
1702,1703,1550
1703,1703,1550
1703,1703,1550
1703,1702,1550
1703,1702,1550
1704,1702,1550
1704,1702,1550
1704,1702,1550
1705,1701,1550
1705,1701,1550
1706,1701,1550
1706,1700,1550
1707,1700,1550
1707,1699,1550
1708,1699,1550
1708,1699,1550
1709,1698,1550
1710,1698,1550
1710,1697,1550
1711,1697,1550
1711,1696,1550
1712,1696,1550
1712,1696,1550
1713,1695,1550
1713,1695,1550
1714,1694,1550
1715,1694,1550
1715,1693,1550
1716,1693,1550
1716,1693,1550
1717,1692,1550
1717,1692,1550
1718,1691,1550
1718,1691,1550
1719,1691,1550
1719,1690,1550
1720,1690,1550
1721,1689,1550
1721,1689,1550
1722,1689,1550
1722,1688,1550
1723,1688,1550
1723,1687,1550
1724,1687,1550
1724,1686,1550
1725,1686,1550
1726,1686,1550
1726,1685,1550
1727,1685,1550
1727,1684,1550
1728,1684,1550
1728,1684,1550
1729,1683,1550
1729,1683,1550
1730,1683,1550
1730,1682,1550
1731,1682,1550
1731,1681,1550
1732,1681,1550
1733,1681,1550
1733,1680,1550
1733,1679,1550
1733,1679,1550
1733,1678,1550
1733,1677,1550
1733,1677,1550
1733,1676,1550
1734,1675,1550
1734,1675,1550
1734,1674,1550
1734,1673,1550
1734,1673,1550
1734,1672,1550
1734,1672,1550
1734,1671,1550
1734,1670,1550
1735,1670,1550
1735,1669,1550
1735,1668,1550
1735,1668,1550
1735,1667,1550
1735,1666,1550
1735,1666,1550
1735,1665,1550
1735,1665,1550
1735,1664,1550
1736,1663,1550
1736,1663,1550
1736,1662,1550
1736,1661,1550
1736,1661,1550
1736,1660,1550
1736,1659,1550
1736,1659,1550
1736,1658,1550
1736,1658,1550
1737,1657,1550
1737,1656,1550
1737,1656,1550
1737,1655,1550
1737,1654,1550
1737,1654,1550
1737,1653,1550
1737,1652,1550
1737,1652,1550
1737,1651,1550
1737,1651,1550
1738,1650,1550
1738,1649,1550
1738,1649,1550
1738,1648,1550
1738,1648,1550
1738,1647,1550
1738,1647,1550
1737,1646,1550
1737,1646,1550
1737,1645,1550
1737,1645,1550
1737,1644,1550
1737,1644,1550
1737,1644,1550
1737,1643,1550
1737,1643,1550
1737,1642,1550
1737,1642,1550
1737,1641,1550
1737,1641,1550
1737,1640,1550
1737,1640,1550
1737,1639,1550
1737,1639,1550
1737,1638,1550
1737,1638,1550
1737,1637,1550
1737,1637,1550
1737,1637,1550
1737,1636,1550
1737,1636,1550
1737,1635,1550
1736,1635,1550
1736,1634,1550
1736,1634,1550
1736,1633,1550
1736,1633,1550
1736,1632,1550
1736,1632,1550
1736,1631,1550
1736,1631,1550
1736,1630,1550
1736,1630,1550
1736,1630,1550
1736,1629,1550
1736,1629,1550
1736,1628,1550
1736,1628,1550
1736,1627,1550
1736,1627,1550
1736,1626,1550
1736,1626,1550
1735,1625,1550
1736,1626,1550
1736,1626,1550
1737,1627,1550
1737,1627,1550
1738,1628,1550
1738,1628,1550
1739,1628,1550
1739,1629,1550
1740,1629,1550
1740,1630,1550
1741,1630,1550
1741,1631,1550
1742,1631,1550
1742,1632,1550
1743,1632,1550
1743,1633,1550
1744,1633,1550
1744,1633,1550
1745,1634,1550
1745,1634,1550
1746,1635,1550
1746,1635,1550
1747,1636,1550
1747,1636,1550
1748,1637,1550
1748,1637,1550
1749,1637,1550
1749,1638,1550
1750,1638,1550
1750,1639,1550
1751,1639,1550
1751,1640,1550
1752,1640,1550
1752,1641,1550
1752,1641,1550
1753,1642,1550
1753,1642,1550
1754,1642,1550
1754,1643,1550
1755,1643,1550
1755,1644,1550
1756,1644,1550
1756,1645,1550
1757,1645,1550
1757,1646,1550
1758,1646,1550
1758,1647,1550
1759,1647,1550
1759,1647,1550
1760,1648,1550
1760,1648,1550
1760,1648,1550
1760,1648,1550
1761,1649,1550
1761,1649,1550
1761,1649,1550
1761,1649,1550
1761,1649,1550
1762,1650,1550
1762,1650,1550
1762,1650,1550
1762,1650,1550
1763,1650,1550
1763,1651,1550
1763,1651,1550
1763,1651,1550
1763,1651,1550
1764,1651,1550
1764,1652,1550
1764,1652,1550
1764,1652,1550
1764,1652,1550
1765,1652,1550
1765,1653,1550
1765,1653,1550
1765,1653,1550
1766,1653,1550
1766,1653,1550
1766,1653,1550
1766,1654,1550
1766,1654,1550
1767,1654,1550
1767,1654,1550
1767,1654,1550
1767,1655,1550
1767,1655,1550
1768,1655,1550
1768,1655,1550
1768,1655,1550
1768,1656,1550
1768,1656,1550
1769,1656,1550
1769,1656,1550
1769,1656,1550
1769,1657,1550
1770,1657,1550
1770,1657,1550
1770,1657,1550
1770,1657,1550
1770,1658,1550
1771,1658,1550
1772,1658,1550
1773,1659,1550
1773,1659,1550
1774,1659,1550
1775,1660,1550
1775,1660,1550
1776,1660,1550
1777,1661,1550
1777,1661,1550
1778,1662,1550
1779,1662,1550
1780,1662,1550
1780,1663,1550
1781,1663,1550
1782,1663,1550
1782,1664,1550
1783,1664,1550
1784,1664,1550
1785,1665,1550
1785,1665,1550
1786,1666,1550
1787,1666,1550
1787,1666,1550
1788,1667,1550
1789,1667,1550
1789,1667,1550
1790,1668,1550
1791,1668,1550
1792,1669,1550
1792,1669,1550
1793,1669,1550
1794,1670,1550
1794,1670,1550
1795,1671,1550
1796,1671,1550
1797,1671,1550
1797,1672,1550
1798,1672,1550
1799,1672,1550
1799,1673,1550
1800,1673,1550
1801,1674,1550
1802,1674,1550
1802,1674,1550
1803,1675,1550
1804,1675,1550
1804,1676,1550
1805,1676,1550
1806,1676,1550
1806,1676,1550
1807,1677,1550
1808,1677,1550
1809,1677,1550
1809,1677,1550
1810,1678,1550
1811,1678,1550
1812,1678,1550
1812,1678,1550
1813,1678,1550
1814,1679,1550
1814,1679,1550
1815,1679,1550
1816,1679,1550
1817,1679,1550
1817,1680,1550
1818,1680,1550
1819,1680,1550
1820,1680,1550
1820,1680,1550
1821,1681,1550
1822,1681,1550
1822,1681,1550
1823,1681,1550
1824,1682,1550
1825,1682,1550
1825,1682,1550
1826,1682,1550
1827,1682,1550
1828,1683,1550
1828,1683,1550
1829,1683,1550
1830,1683,1550
1830,1684,1550
1831,1684,1550
1832,1684,1550
1833,1684,1550
1833,1684,1550
1834,1685,1550
1835,1685,1550
1836,1685,1550
1836,1685,1550
1837,1686,1550
1838,1686,1550
1838,1686,1550
1839,1686,1550
1840,1687,1550
1841,1687,1550
1841,1687,1550
1842,1687,1550
1843,1687,1550
1843,1687,1550
1844,1687,1550
1845,1687,1550
1845,1687,1550
1846,1687,1550
1847,1687,1550
1847,1687,1550
1848,1687,1550
1848,1687,1550
1849,1687,1550
1850,1687,1550
1850,1687,1550
1851,1687,1550
1852,1687,1550
1852,1687,1550
1853,1687,1550
1854,1687,1550
1854,1687,1550
1855,1687,1550
1855,1687,1550
1856,1687,1550
1857,1687,1550
1857,1687,1550
1858,1687,1550
1859,1687,1550
1859,1688,1550
1860,1688,1550
1861,1688,1550
1861,1688,1550
1862,1688,1550
1863,1688,1550
1863,1688,1550
1864,1688,1550
1864,1688,1550
1865,1688,1550
1866,1688,1550
1866,1688,1550
1867,1688,1550
1868,1688,1550
1868,1688,1550
1869,1688,1550
1870,1688,1550
1870,1688,1550
1871,1688,1550
1872,1688,1550
1872,1688,1550
1873,1688,1550
1873,1688,1550
1874,1688,1550
1875,1688,1550
1875,1688,1550
1876,1687,1550
1876,1687,1550
1877,1687,1550
1877,1687,1550
1878,1686,1550
1878,1686,1550
1879,1686,1550
1880,1685,1550
1880,1685,1550
1881,1685,1550
1881,1685,1550
1882,1684,1550
1882,1684,1550
1883,1684,1550
1883,1684,1550
1884,1683,1550
1884,1683,1550
1885,1683,1550
1886,1682,1550
1886,1682,1550
1887,1682,1550
1887,1682,1550
1888,1681,1550
1888,1681,1550
1889,1681,1550
1889,1681,1550
1890,1680,1550
1890,1680,1550
1891,1680,1550
1892,1680,1550
1892,1679,1550
1893,1679,1550
1893,1679,1550
1894,1679,1550
1894,1678,1550
1895,1678,1550
1895,1678,1550
1896,1678,1550
1896,1677,1550
1897,1677,1550
1897,1677,1550
1898,1677,1550
1899,1676,1550
1899,1676,1550
1900,1676,1550
1900,1676,1550
1901,1676,1550
1901,1675,1550
1901,1675,1550
1902,1675,1550
1902,1674,1550
1902,1674,1550
1902,1674,1550
1902,1674,1550
1902,1673,1550
1903,1673,1550
1903,1673,1550
1903,1673,1550
1903,1672,1550
1903,1672,1550
1904,1672,1550
1904,1671,1550
1904,1671,1550
1904,1671,1550
1904,1671,1550
1904,1670,1550
1905,1670,1550
1905,1670,1550
1905,1670,1550
1905,1669,1550
1905,1669,1550
1905,1669,1550
1906,1669,1550
1906,1668,1550
1906,1668,1550
1906,1668,1550
1906,1668,1550
1907,1667,1550
1907,1667,1550
1907,1667,1550
1907,1666,1550
1907,1666,1550
1907,1666,1550
1908,1666,1550
1908,1665,1550
1908,1665,1550
1908,1665,1550
1908,1665,1550
1908,1664,1550
1909,1664,1550
1909,1664,1550
1909,1664,1550
1909,1663,1550
1909,1663,1550
1909,1663,1550
1910,1663,1550
1910,1662,1550
1910,1662,1550
1910,1662,1550
1910,1661,1550
1910,1661,1550
1909,1660,1550
1909,1660,1550
1909,1659,1550
1909,1659,1550
1909,1658,1550
1909,1658,1550
1909,1657,1550
1908,1657,1550
1908,1656,1550
1908,1656,1550
1908,1655,1550
1908,1655,1550
1908,1654,1550
1908,1654,1550
1907,1653,1550
1907,1653,1550
1907,1652,1550
1907,1652,1550
1907,1651,1550
1907,1651,1550
1907,1651,1550
1906,1650,1550
1906,1650,1550
1906,1649,1550
1906,1649,1550
1906,1648,1550
1906,1648,1550
1905,1647,1550
1905,1647,1550
1905,1646,1550
1905,1646,1550
1905,1645,1550
1905,1645,1550
1905,1644,1550
1904,1644,1550
1904,1643,1550
1904,1643,1550
1904,1642,1550
1904,1642,1550
1904,1641,1550
1903,1641,1550
1903,1640,1550
1903,1640,1550
1903,1639,1550
1903,1639,1550
1903,1639,1550
1902,1638,1550
1902,1637,1550
1901,1637,1550
1901,1636,1550
1900,1635,1550
1900,1635,1550
1899,1634,1550
1899,1633,1550
1899,1632,1550
1898,1632,1550
1898,1631,1550
1897,1630,1550
1897,1630,1550
1896,1629,1550
1896,1628,1550
1895,1627,1550
1895,1627,1550
1894,1626,1550
1894,1625,1550
1893,1625,1550
1893,1624,1550
1892,1623,1550
1892,1622,1550
1891,1622,1550
1891,1621,1550
1890,1620,1550
1890,1620,1550
1889,1619,1550
1889,1618,1550
1888,1617,1550
1888,1617,1550
1887,1616,1550
1887,1615,1550
1886,1615,1550
1886,1614,1550
1885,1613,1550
1884,1612,1550
1884,1612,1550
1883,1611,1550
1883,1610,1550
1882,1610,1550
1882,1609,1550
1881,1608,1550
1881,1607,1550
1880,1607,1550
1880,1606,1550
1879,1605,1550
1879,1605,1550
1878,1604,1550
1878,1603,1550
1877,1602,1550
1876,1602,1550
1876,1601,1550
1875,1600,1550
1874,1599,1550
1873,1598,1550
1873,1597,1550
1872,1596,1550
1871,1596,1550
1870,1595,1550
1869,1594,1550
1869,1593,1550
1868,1592,1550
1867,1591,1550
1866,1590,1550
1865,1589,1550
1865,1589,1550
1864,1588,1550
1863,1587,1550
1862,1586,1550
1862,1585,1550
1861,1584,1550
1860,1583,1550
1859,1583,1550
1858,1582,1550
1858,1581,1550
1857,1580,1550
1856,1579,1550
1855,1578,1550
1854,1577,1550
1854,1576,1550
1853,1576,1550
1852,1575,1550
1851,1574,1550
1850,1573,1550
1850,1572,1550
1849,1571,1550
1848,1570,1550
1847,1569,1550
1846,1569,1550
1845,1568,1550
1845,1567,1550
1844,1566,1550
1843,1565,1550
1842,1564,1550
1841,1563,1550
1841,1562,1550
1840,1562,1550
1839,1561,1550
1838,1560,1550
1837,1559,1550
1834,1556,1550
1831,1552,1550
1828,1549,1550
1825,1546,1550
1822,1542,1550
1819,1539,1550
1816,1536,1550
1813,1533,1550
1810,1529,1550
1807,1526,1550
1804,1523,1550
1800,1519,1550
1797,1516,1550
1794,1513,1550
1791,1509,1550
1788,1506,1550
1785,1503,1550
1781,1499,1550
1778,1496,1550
1775,1493,1550
1772,1489,1550
1769,1486,1550
1765,1483,1550
1762,1479,1550
1759,1476,1550
1756,1473,1550
1752,1469,1550
1749,1466,1550
1746,1463,1550
1743,1459,1550
1739,1456,1550
1736,1452,1550
1733,1449,1550
1729,1446,1550
1726,1442,1550
1723,1439,1550
1719,1435,1550
1716,1432,1550
1713,1429,1550
1709,1425,1550
1706,1422,1550
1703,1418,1550
1699,1415,1550
1696,1412,1550
1693,1408,1550
1689,1405,1550
1686,1401,1550
1682,1398,1550
1679,1395,1550
1676,1391,1550
1674,1390,1550
1673,1389,1550
1672,1388,1550
1671,1387,1550
1669,1386,1550
1668,1385,1550
1667,1383,1550
1666,1382,1550
1664,1381,1550
1663,1380,1550
1662,1379,1550
1661,1378,1550
1659,1377,1550
1658,1376,1550
1657,1375,1550
1656,1373,1550
1655,1372,1550
1653,1371,1550
1652,1370,1550
1651,1369,1550
1650,1368,1550
1648,1367,1550
1647,1366,1550
1646,1365,1550
1645,1364,1550
1643,1363,1550
1642,1361,1550
1641,1360,1550
1640,1359,1550
1638,1358,1550
1637,1357,1550
1636,1356,1550
1635,1355,1550
1634,1354,1550
1632,1353,1550
1631,1352,1550
1630,1351,1550
1629,1350,1550
1627,1348,1550
1626,1347,1550
1625,1346,1550
1624,1345,1550
1623,1344,1550
1621,1343,1550
1620,1342,1550
1619,1341,1550
1618,1340,1550
1616,1339,1550
1615,1338,1550
1614,1337,1550
1613,1336,1550
1612,1335,1550
1611,1335,1550
1610,1334,1550
1610,1334,1550
1609,1333,1550
1608,1333,1550
1607,1332,1550
1606,1331,1550
1605,1331,1550
1604,1330,1550
1604,1330,1550
1603,1329,1550
1602,1329,1550
1601,1328,1550
1600,1327,1550
1599,1327,1550
1598,1326,1550
1598,1326,1550
1597,1325,1550
1596,1325,1550
1595,1324,1550
1594,1323,1550
1593,1323,1550
1592,1322,1550
1591,1322,1550
1591,1321,1550
1590,1321,1550
1589,1320,1550
1588,1320,1550
1587,1319,1550
1586,1318,1550
1586,1318,1550
1585,1317,1550
1584,1317,1550
1583,1316,1550
1582,1316,1550
1581,1315,1550
1580,1315,1550
1580,1314,1550
1579,1314,1550
1578,1313,1550
1577,1313,1550
1576,1312,1550
1575,1311,1550
1574,1311,1550
1574,1310,1550
1573,1310,1550
1572,1309,1550
1571,1309,1550
1571,1309,1550
1571,1309,1550
1571,1309,1550
1570,1309,1550
1570,1309,1550
1570,1309,1550
1570,1309,1550
1570,1309,1550
1569,1309,1550
1569,1310,1550
1569,1310,1550
1569,1310,1550
1569,1310,1550
1569,1310,1550
1568,1310,1550
1568,1310,1550
1568,1310,1550
1568,1310,1550
1568,1310,1550
1567,1310,1550
1567,1310,1550
1567,1310,1550
1567,1311,1550
1567,1311,1550
1567,1311,1550
1566,1311,1550
1566,1311,1550
1566,1311,1550
1566,1311,1550
1566,1311,1550
1565,1311,1550
1565,1311,1550
1565,1311,1550
1565,1311,1550
1565,1311,1550
1564,1312,1550
1564,1312,1550
1564,1312,1550
1564,1312,1550
1564,1312,1550
1564,1312,1550
1563,1312,1550
1563,1312,1550
1563,1312,1550
1563,1312,1550
1563,1312,1550
1562,1312,1550
1562,1313,1550
1562,1313,1550
1562,1313,1550
1562,1313,1550
1561,1313,1550
1561,1313,1550
1561,1314,1550
1560,1314,1550
1560,1314,1550
1560,1314,1550
1559,1315,1550
1559,1315,1550
1559,1315,1550
1559,1315,1550
1558,1316,1550
1558,1316,1550
1558,1316,1550
1557,1316,1550
1557,1317,1550
1557,1317,1550
1556,1317,1550
1556,1317,1550
1556,1318,1550
1555,1318,1550
1555,1318,1550
1555,1318,1550
1555,1319,1550
1554,1319,1550
1554,1319,1550
1554,1320,1550
1553,1320,1550
1553,1320,1550
1553,1320,1550
1552,1321,1550
1552,1321,1550
1552,1321,1550
1551,1321,1550
1551,1322,1550
1551,1322,1550
1550,1322,1550
1550,1322,1550
1550,1323,1550
1549,1323,1550
1549,1323,1550
1549,1324,1550
1549,1324,1550
1548,1324,1550
1548,1324,1550
1548,1325,1550
1547,1325,1550
1547,1325,1550
1547,1325,1550
1546,1326,1550
1546,1326,1550
1546,1326,1550
1546,1326,1550
1546,1326,1550
1546,1326,1550
1546,1327,1550
1546,1327,1550
1545,1327,1550
1545,1327,1550
1545,1327,1550
1545,1327,1550
1545,1327,1550
1545,1328,1550
1545,1328,1550
1545,1328,1550
1545,1328,1550
1545,1328,1550
1544,1328,1550
1544,1328,1550
1544,1329,1550
1544,1329,1550
1544,1329,1550
1544,1329,1550
1544,1329,1550
1544,1329,1550
1544,1329,1550
1543,1330,1550
1543,1330,1550
1543,1330,1550
1543,1330,1550
1543,1330,1550
1543,1330,1550
1543,1330,1550
1543,1331,1550
1543,1331,1550
1543,1331,1550
1542,1331,1550
1542,1331,1550
1542,1331,1550
1542,1331,1550
1542,1332,1550
1542,1332,1550
1542,1332,1550
1542,1332,1550
1542,1332,1550
1541,1332,1550
1541,1332,1550
1541,1333,1550
1541,1333,1550
1541,1333,1550
1541,1333,1550
1541,1333,1550
1541,1334,1550
1541,1334,1550
1541,1334,1550
1541,1334,1550
1541,1335,1550
1541,1335,1550
1541,1335,1550
1540,1335,1550
1540,1336,1550
1540,1336,1550
1540,1336,1550
1540,1336,1550
1540,1337,1550
1540,1337,1550
1540,1337,1550
1540,1337,1550
1540,1338,1550
1540,1338,1550
1540,1338,1550
1540,1338,1550
1540,1339,1550
1540,1339,1550
1540,1339,1550
1539,1339,1550
1539,1340,1550
1539,1340,1550
1539,1340,1550
1539,1340,1550
1539,1341,1550
1539,1341,1550
1539,1341,1550
1539,1341,1550
1539,1342,1550
1539,1342,1550
1539,1342,1550
1539,1342,1550
1539,1343,1550
1539,1343,1550
1538,1343,1550
1538,1343,1550
1538,1344,1550
1538,1344,1550
1538,1344,1550
1538,1344,1550
1538,1345,1550
1538,1345,1550
1538,1345,1550
1538,1345,1550
1538,1346,1550
1538,1346,1550
1538,1347,1550
1538,1347,1550
1538,1347,1550
1538,1348,1550
1539,1348,1550
1539,1348,1550
1539,1349,1550
1539,1349,1550
1539,1349,1550
1539,1350,1550
1539,1350,1550
1539,1350,1550
1539,1351,1550
1539,1351,1550
1540,1351,1550
1540,1352,1550
1540,1352,1550
1540,1353,1550
1540,1353,1550
1540,1353,1550
1540,1354,1550
1540,1354,1550
1540,1354,1550
1540,1355,1550
1541,1355,1550
1541,1355,1550
1541,1356,1550
1541,1356,1550
1541,1356,1550
1541,1357,1550
1541,1357,1550
1541,1358,1550
1541,1358,1550
1541,1358,1550
1541,1359,1550
1542,1359,1550
1542,1359,1550
1542,1360,1550
1542,1360,1550
1542,1360,1550
1542,1361,1550
1542,1361,1550
1542,1361,1550
1542,1362,1550
1542,1362,1550
1542,1362,1550
1543,1363,1550
1543,1363,1550
1543,1364,1550
1543,1364,1550
1543,1365,1550
1543,1365,1550
1544,1366,1550
1544,1366,1550
1544,1367,1550
1544,1367,1550
1544,1368,1550
1545,1368,1550
1545,1369,1550
1545,1370,1550
1545,1370,1550
1545,1371,1550
1546,1371,1550
1546,1372,1550
1546,1372,1550
1546,1373,1550
1546,1373,1550
1547,1374,1550
1547,1374,1550
1547,1375,1550
1547,1375,1550
1547,1376,1550
1548,1376,1550
1548,1377,1550
1548,1377,1550
1548,1378,1550
1548,1378,1550
1548,1379,1550
1549,1380,1550
1549,1380,1550
1549,1381,1550
1549,1381,1550
1549,1382,1550
1550,1382,1550
1550,1383,1550
1550,1383,1550
1550,1384,1550
1550,1384,1550
1551,1385,1550
1551,1385,1550
1551,1386,1550
1551,1386,1550
1551,1387,1550
1551,1387,1550
1552,1388,1550
1552,1388,1550
1552,1389,1550
1552,1389,1550
1552,1390,1550
1552,1390,1550
1553,1391,1550
1553,1391,1550
